path,category,size_bytes,git_status,referenced_by,reason,recoverable,recommended_action,risk_level,requires_user_approval
.gitignore,KEEP_REPRODUCIBILITY,188,tracked,,repository configuration or tracked sample input,yes_from_source_control,keep pending explicit sample ownership review,low,False
.venv/Lib/site-packages/matplotlib/mpl-data/fonts/ttf/LICENSE_DEJAVU,SAFE_DELETE_CANDIDATE,4816,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/fonts/ttf/LICENSE_STIX,SAFE_DELETE_CANDIDATE,5476,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/fonts/ttf/STIXGeneral.ttf,SAFE_DELETE_CANDIDATE,448228,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/fonts/ttf/STIXGeneralBol.ttf,SAFE_DELETE_CANDIDATE,237360,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/fonts/ttf/STIXGeneralBolIta.ttf,SAFE_DELETE_CANDIDATE,181152,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/fonts/ttf/STIXGeneralItalic.ttf,SAFE_DELETE_CANDIDATE,175040,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/fonts/ttf/STIXNonUni.ttf,SAFE_DELETE_CANDIDATE,59108,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/fonts/ttf/STIXNonUniBol.ttf,SAFE_DELETE_CANDIDATE,30512,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/fonts/ttf/STIXNonUniBolIta.ttf,SAFE_DELETE_CANDIDATE,41272,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/fonts/ttf/STIXNonUniIta.ttf,SAFE_DELETE_CANDIDATE,46752,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/fonts/ttf/STIXSizFiveSymReg.ttf,SAFE_DELETE_CANDIDATE,13656,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/fonts/ttf/STIXSizFourSymBol.ttf,SAFE_DELETE_CANDIDATE,12228,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/fonts/ttf/STIXSizFourSymReg.ttf,SAFE_DELETE_CANDIDATE,15972,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/fonts/ttf/STIXSizOneSymBol.ttf,SAFE_DELETE_CANDIDATE,12556,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/fonts/ttf/STIXSizOneSymReg.ttf,SAFE_DELETE_CANDIDATE,19760,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/fonts/ttf/STIXSizThreeSymBol.ttf,SAFE_DELETE_CANDIDATE,12192,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/fonts/ttf/STIXSizThreeSymReg.ttf,SAFE_DELETE_CANDIDATE,15836,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/fonts/ttf/STIXSizTwoSymBol.ttf,SAFE_DELETE_CANDIDATE,12116,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/fonts/ttf/STIXSizTwoSymReg.ttf,SAFE_DELETE_CANDIDATE,15704,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/images/back-symbolic.svg,SAFE_DELETE_CANDIDATE,1532,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/images/back.pdf,SAFE_DELETE_CANDIDATE,1623,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/images/back.png,SAFE_DELETE_CANDIDATE,380,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/images/back.svg,SAFE_DELETE_CANDIDATE,1532,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/images/back_large.png,SAFE_DELETE_CANDIDATE,620,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/images/filesave-symbolic.svg,SAFE_DELETE_CANDIDATE,2049,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/images/filesave.pdf,SAFE_DELETE_CANDIDATE,1734,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/images/filesave.png,SAFE_DELETE_CANDIDATE,458,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/images/filesave.svg,SAFE_DELETE_CANDIDATE,2049,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/images/filesave_large.png,SAFE_DELETE_CANDIDATE,720,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/images/forward-symbolic.svg,SAFE_DELETE_CANDIDATE,1551,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/images/forward.pdf,SAFE_DELETE_CANDIDATE,1630,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/images/forward.png,SAFE_DELETE_CANDIDATE,357,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/images/forward.svg,SAFE_DELETE_CANDIDATE,1551,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/images/forward_large.png,SAFE_DELETE_CANDIDATE,593,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/images/hand.pdf,SAFE_DELETE_CANDIDATE,4172,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/images/hand.png,SAFE_DELETE_CANDIDATE,979,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/images/hand.svg,SAFE_DELETE_CANDIDATE,4906,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/images/help-symbolic.svg,SAFE_DELETE_CANDIDATE,1890,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/images/help.pdf,SAFE_DELETE_CANDIDATE,1813,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/images/help.png,SAFE_DELETE_CANDIDATE,472,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/images/help.svg,SAFE_DELETE_CANDIDATE,1890,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/images/help_large.png,SAFE_DELETE_CANDIDATE,747,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/images/home-symbolic.svg,SAFE_DELETE_CANDIDATE,1911,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/images/home.pdf,SAFE_DELETE_CANDIDATE,1737,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/images/home.png,SAFE_DELETE_CANDIDATE,468,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/images/home.svg,SAFE_DELETE_CANDIDATE,1911,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/images/home_large.png,SAFE_DELETE_CANDIDATE,790,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/images/matplotlib.pdf,SAFE_DELETE_CANDIDATE,22852,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/images/matplotlib.png,SAFE_DELETE_CANDIDATE,1283,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/images/matplotlib.svg,SAFE_DELETE_CANDIDATE,62087,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/images/matplotlib_large.png,SAFE_DELETE_CANDIDATE,3088,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/images/move-symbolic.svg,SAFE_DELETE_CANDIDATE,2529,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/images/move.pdf,SAFE_DELETE_CANDIDATE,1867,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/images/move.png,SAFE_DELETE_CANDIDATE,481,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/images/move.svg,SAFE_DELETE_CANDIDATE,2529,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/images/move_large.png,SAFE_DELETE_CANDIDATE,767,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/images/qt4_editor_options.pdf,SAFE_DELETE_CANDIDATE,1568,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/images/qt4_editor_options.png,SAFE_DELETE_CANDIDATE,380,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/images/qt4_editor_options.svg,SAFE_DELETE_CANDIDATE,1264,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/images/qt4_editor_options_large.png,SAFE_DELETE_CANDIDATE,619,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/images/subplots-symbolic.svg,SAFE_DELETE_CANDIDATE,2150,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/images/subplots.pdf,SAFE_DELETE_CANDIDATE,1714,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/images/subplots.png,SAFE_DELETE_CANDIDATE,445,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/images/subplots.svg,SAFE_DELETE_CANDIDATE,2150,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/images/subplots_large.png,SAFE_DELETE_CANDIDATE,662,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/images/zoom_to_rect-symbolic.svg,SAFE_DELETE_CANDIDATE,1499,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/images/zoom_to_rect.pdf,SAFE_DELETE_CANDIDATE,1609,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/images/zoom_to_rect.png,SAFE_DELETE_CANDIDATE,530,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/images/zoom_to_rect.svg,SAFE_DELETE_CANDIDATE,1499,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/images/zoom_to_rect_large.png,SAFE_DELETE_CANDIDATE,1016,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/kpsewhich.lua,SAFE_DELETE_CANDIDATE,189,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/matplotlibrc,SAFE_DELETE_CANDIDATE,46167,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/plot_directive/plot_directive.css,SAFE_DELETE_CANDIDATE,318,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/sample_data/axes_grid/bivariate_normal.npy,SAFE_DELETE_CANDIDATE,1880,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/sample_data/data_x_x2_x3.csv,SAFE_DELETE_CANDIDATE,132,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/sample_data/eeg.dat,SAFE_DELETE_CANDIDATE,25600,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/sample_data/embedding_in_wx3.xrc,SAFE_DELETE_CANDIDATE,2186,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/sample_data/goog.npz,SAFE_DELETE_CANDIDATE,22845,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/sample_data/grace_hopper.jpg,SAFE_DELETE_CANDIDATE,61306,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/sample_data/jacksboro_fault_dem.npz,SAFE_DELETE_CANDIDATE,174061,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/sample_data/logo2.png,SAFE_DELETE_CANDIDATE,22279,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/sample_data/membrane.dat,SAFE_DELETE_CANDIDATE,48000,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/sample_data/Minduka_Present_Blue_Pack.png,SAFE_DELETE_CANDIDATE,13634,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/sample_data/msft.csv,SAFE_DELETE_CANDIDATE,3211,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/sample_data/README.txt,SAFE_DELETE_CANDIDATE,128,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/sample_data/s1045.ima.gz,SAFE_DELETE_CANDIDATE,33229,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/sample_data/Stocks.csv,SAFE_DELETE_CANDIDATE,67924,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/sample_data/topobathy.npz,SAFE_DELETE_CANDIDATE,45224,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/stylelib/_classic_test_patch.mplstyle,SAFE_DELETE_CANDIDATE,184,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/stylelib/_mpl-gallery-nogrid.mplstyle,SAFE_DELETE_CANDIDATE,489,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/stylelib/_mpl-gallery.mplstyle,SAFE_DELETE_CANDIDATE,504,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/stylelib/bmh.mplstyle,SAFE_DELETE_CANDIDATE,687,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/stylelib/classic.mplstyle,SAFE_DELETE_CANDIDATE,24591,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/stylelib/dark_background.mplstyle,SAFE_DELETE_CANDIDATE,607,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/stylelib/fast.mplstyle,SAFE_DELETE_CANDIDATE,288,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/stylelib/fivethirtyeight.mplstyle,SAFE_DELETE_CANDIDATE,780,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/stylelib/ggplot.mplstyle,SAFE_DELETE_CANDIDATE,956,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/stylelib/grayscale.mplstyle,SAFE_DELETE_CANDIDATE,526,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/stylelib/petroff10.mplstyle,SAFE_DELETE_CANDIDATE,298,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/stylelib/petroff6.mplstyle,SAFE_DELETE_CANDIDATE,258,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/stylelib/petroff8.mplstyle,SAFE_DELETE_CANDIDATE,278,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/stylelib/seaborn-v0_8-bright.mplstyle,SAFE_DELETE_CANDIDATE,144,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/stylelib/seaborn-v0_8-colorblind.mplstyle,SAFE_DELETE_CANDIDATE,148,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/stylelib/seaborn-v0_8-dark-palette.mplstyle,SAFE_DELETE_CANDIDATE,142,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/stylelib/seaborn-v0_8-dark.mplstyle,SAFE_DELETE_CANDIDATE,667,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/stylelib/seaborn-v0_8-darkgrid.mplstyle,SAFE_DELETE_CANDIDATE,670,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/stylelib/seaborn-v0_8-deep.mplstyle,SAFE_DELETE_CANDIDATE,142,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/stylelib/seaborn-v0_8-muted.mplstyle,SAFE_DELETE_CANDIDATE,143,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/stylelib/seaborn-v0_8-notebook.mplstyle,SAFE_DELETE_CANDIDATE,382,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/stylelib/seaborn-v0_8-paper.mplstyle,SAFE_DELETE_CANDIDATE,393,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/stylelib/seaborn-v0_8-pastel.mplstyle,SAFE_DELETE_CANDIDATE,144,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/stylelib/seaborn-v0_8-poster.mplstyle,SAFE_DELETE_CANDIDATE,403,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/stylelib/seaborn-v0_8-talk.mplstyle,SAFE_DELETE_CANDIDATE,403,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/stylelib/seaborn-v0_8-ticks.mplstyle,SAFE_DELETE_CANDIDATE,665,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/stylelib/seaborn-v0_8-white.mplstyle,SAFE_DELETE_CANDIDATE,665,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/stylelib/seaborn-v0_8-whitegrid.mplstyle,SAFE_DELETE_CANDIDATE,664,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/stylelib/seaborn-v0_8.mplstyle,SAFE_DELETE_CANDIDATE,1130,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/stylelib/Solarize_Light2.mplstyle,SAFE_DELETE_CANDIDATE,1258,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/mpl-data/stylelib/tableau-colorblind10.mplstyle,SAFE_DELETE_CANDIDATE,190,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/offsetbox.py,SAFE_DELETE_CANDIDATE,57758,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/offsetbox.pyi,SAFE_DELETE_CANDIDATE,9946,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/patches.py,SAFE_DELETE_CANDIDATE,171468,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/patches.pyi,SAFE_DELETE_CANDIDATE,23267,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/path.py,SAFE_DELETE_CANDIDATE,43936,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/path.pyi,SAFE_DELETE_CANDIDATE,4808,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/patheffects.py,SAFE_DELETE_CANDIDATE,18443,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/patheffects.pyi,SAFE_DELETE_CANDIDATE,3664,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/projections/__init__.py,SAFE_DELETE_CANDIDATE,4467,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/projections/__init__.pyi,SAFE_DELETE_CANDIDATE,673,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/projections/__pycache__/__init__.cpython-312.pyc,SAFE_DELETE_CANDIDATE,5475,ignored,,interpreter/test cache; regenerated automatically,yes,delete only after user approval,low,True
.venv/Lib/site-packages/matplotlib/projections/__pycache__/geo.cpython-312.pyc,SAFE_DELETE_CANDIDATE,29795,ignored,,interpreter/test cache; regenerated automatically,yes,delete only after user approval,low,True
.venv/Lib/site-packages/matplotlib/projections/__pycache__/polar.cpython-312.pyc,SAFE_DELETE_CANDIDATE,73777,ignored,,interpreter/test cache; regenerated automatically,yes,delete only after user approval,low,True
.venv/Lib/site-packages/matplotlib/projections/geo.py,SAFE_DELETE_CANDIDATE,17605,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/projections/geo.pyi,SAFE_DELETE_CANDIDATE,3775,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/projections/polar.py,SAFE_DELETE_CANDIDATE,55135,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
.venv/Lib/site-packages/matplotlib/projections/polar.pyi,SAFE_DELETE_CANDIDATE,6636,ignored,,local virtual environment; reproducible from setup/requirements,yes,optionally recreate after approval,medium,True
